,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,-6.950818730775856e-06,-6.95081905096419e-06,0.004322532463783171,0.3742316086572828,0.09100078330084216,7.450580596923829e-10,2.388017290270143e-35,7.328787073057251e-21,7.450580596923829e-10,2.388017290270143e-35,7.328787076054927e-21,-6.94761554920903e-06,-6.94761654402784e-06,0.00014527099847327918,0.00010860999464057386,0.0,0.0,0.0001236100069945678,9.653100278228521e-05,0,0.026534031228644207,0.017290130227661717,0.05095429589880643,0.03550307417296348,0.0,0.0,0.05095429590072925,0.03550307417386955,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0001233706397065581,-0.0004858890542848048,0.004302875026296605,0.2512822538992623,0.5526784713001689,0.017694967414791634,0.0009393355495127243,0.0007632522742416196,0.02310975281289708,0.0016021819821743456,0.0002845116690391349,0.0012991880725152834,0.0033303907600633832,0.00010452998685650527,9.493000106886029e-05,0.0017429645137191016,0.0017429645136435527,8.327099203597754e-05,7.914999150671065e-05,1,0.03374498644705224,0.04192134378575026,0.04864091886320507,0.03559544702493349,0.0,0.0,0.05211048294167051,0.035195641195230686,0.0,0.0,0.0,0.0,0.0,0.0
2,0.002244696296445627,0.001841743685175283,0.004259478701880716,1.6197729735431494,1.3896637066063704,0.05259931579433452,0.003582855234445539,0.0013593347542381002,0.05743721191388667,0.004312362177345755,0.0009471913247315884,0.00551072631973035,0.006136041272832219,0.0001081100053852424,8.048099698498845e-05,0.015145654267254826,0.011684375117115274,9.019099525175989e-05,7.56800000090152e-05,4,0.025557557905322326,0.03616187636049776,0.04427620083559099,0.03179982378205313,0.0,0.0,0.04226556849334993,0.02971987367050572,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0024197937766660795,0.0022500741995023447,0.004248273943286655,0.9395406439143699,2.7545226905931486,0.05828540225777819,0.004303515274926486,0.0008554509530620215,0.06183111903737162,0.00485112286068474,0.0013569116796818726,0.008649906514036416,0.0065273297938910025,0.00011108000762760639,9.83200006885454e-05,0.007761210475682983,0.008170492664923973,8.252999396063387e-05,7.716000254731625e-05,5,0.02406468886451986,0.049199383520944114,0.042980954628178025,0.03029398795790934,0.0,0.0,0.04133229650112043,0.02828327232811041,0.0,0.0,0.0,0.0,0.0,0.0
4,0.004661813839281807,0.009009190854768128,0.00421268816755184,1.4567655049322639,0.8844466371810995,0.07994285674461693,0.007235367655970688,0.0013019329772897428,0.08500870278085483,0.008234539605652113,0.002059660248447304,0.014280328383922989,0.013178075186986504,0.000130310989334248,8.935098594520241e-05,0.020538172500614328,0.017052082835138007,8.055999933276325e-05,8.063000859692693e-05,9,0.018751363109981923,0.040277274993669995,0.02620974712099915,0.021020433778054567,0.0,0.0,0.03227273575303982,0.02355620216058008,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0036353664396448003,0.005991665675011422,0.004205428294011754,0.9355522331752582,0.31020768759481143,0.08333112936908849,0.007621953526478656,0.002818116158976374,0.08796800703945307,0.008717430855997334,0.0029864722088814967,0.016693206302228772,0.02004938250479775,0.00011701000039465725,9.283999679610133e-05,0.013625829392985013,0.012610304888374592,8.197099668905139e-05,7.960099901538342e-05,10,0.018362323822021784,0.03901141766210062,0.03388017684077058,0.027087436022774733,0.0,0.0,0.03285621799031824,0.025752535393150602,0.0,0.0,0.0,0.0,0.0,0.0
6,0.005576116751726225,0.006636431514510718,0.004180648685007466,0.8164883752324386,10.890508352429606,0.0930289217013314,0.00941797576703315,0.0027317362355934577,0.09380872346572738,0.009349346016193034,0.0035636330833616102,0.021040859024153563,0.018180460663930743,0.00013800100714433938,0.0001007999962894246,0.024203406187484393,0.025852650723606506,8.436999632976949e-05,9.479100117459893e-05,14,0.014701982959231013,0.03497440426765143,0.025862950646627757,0.02096011114409162,0.0,0.0,0.023726105712709642,0.019178878651216008,0.0,0.0,0.0,1.0,0.0,0.0
7,0.006556217797164954,0.0070003469281282055,0.004175291139725184,1.3658099718741141,9.486577454546932,0.09620828502780172,0.010284618947626754,0.0032242366609218816,0.09701665741265215,0.010038243525930227,0.003312288789251693,0.020691177335123476,0.022214134736542848,0.00011556099343579262,9.072000102605671e-05,0.022384709475698556,0.019234900334734257,8.457100193481892e-05,0.00013082999794278294,15,0.01459722212568444,0.03963117814695249,0.020628434866136205,0.017858510180192962,0.0,0.0,0.021553365081254203,0.017358619650434785,0.0,0.0,1.0,1.0,1.0,1.0
8,0.00723375546420992,0.010477952573595295,0.004156303306723341,0.47463432056247257,0.20911018572223838,0.09652511005249476,0.009734711001216147,0.0026669891430509927,0.10046514361754658,0.010782275931444074,0.0031279244379476133,0.01873302909516455,0.021540439054341585,0.00012303100083954632,9.270099690183997e-05,0.021401186157908862,0.024677402618954583,8.809099381323904e-05,8.679999154992402e-05,19,0.012618787623806929,0.03745621631176451,0.02329050671807699,0.018875848526576453,0.0,0.0,0.022188368129360744,0.016476275971253503,0.0,0.0,1.0,1.0,1.0,1.0
9,0.0066974730209698775,0.008988827993367275,0.004152063755657648,0.6101871807768475,0.4270269166736398,0.09748423221834118,0.009988487103394674,0.0025802730872333634,0.09985619209618733,0.01067975239614128,0.0031887575563061873,0.019291765746825736,0.018812467491724688,0.00010609099990688264,0.00012445000174921006,0.01826525628078263,0.020898811371316748,9.438999404665083e-05,8.904999413061887e-05,20,0.012412072648205888,0.04074143768730273,0.02205332294885709,0.01675308192215828,0.0,0.0,0.023131437550477207,0.017146268344353798,0.0,0.0,0.0,1.0,0.0,1.0
