,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.009333816560688674,0.00933381656068905,0.0288168830918878,0.03550243649670405,0.005111867226379325,1.3170890159654387e-10,9.74671700631428e-35,1.3113723733283431e-20,1.3170890159654387e-10,9.74671700631428e-35,1.31137237333343e-20,0.009333816555578175,0.0093338165555791,7.9107e-05,8.028125e-05,3.5464722494968447e-10,3.5464722494968447e-10,7.91635e-05,7.792825000000001e-05,0.0,0.18926363528529677,0.11526753353033362,0.01727191073521795,0.0189200063761113,0.0,0.0,0.0172719107352636,0.01892000637607895,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.01241967696216515,0.0124196769621638,0.028685833508644,0.005227478916747975,0.005032544813293426,5.584949334700461e-10,9.108398572560571e-35,1.1484884972276786e-20,6.20881716410319e-10,8.122264171928568e-35,1.1156010128592945e-20,0.01241967689262425,0.012419676892628224,7.187e-05,7.35965e-05,0.01721808267537425,0.017218082675324972,7.44995e-05,7.4586e-05,1.0,0.19054541360580118,0.14589149812126206,0.016551943570769924,0.017147306307555826,0.0,0.0,0.016551943570464626,0.017147306307242927,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,0.016661986249479677,0.016661986249495525,0.0283965246792047,0.005816197036621025,0.005689641603393475,5.406580939259369e-10,9.663969483892705e-35,1.5622876743537422e-20,8.27842288547092e-10,5.414842781285713e-35,5.9595478215578444e-21,0.016661986185360925,0.016661986185362174,8.518474999999999e-05,8.71085e-05,0.01878559698592605,0.0187855969860683,8.665225e-05,8.542625e-05,4.0,0.14130307013271812,0.12665602051280309,0.015056062587470925,0.014701496485439326,0.0,0.25,0.015056062587380875,0.014701496485263801,0.0,0.25,0.0,0.25,0.0,0.25
3,3.0,0.0163512294380025,0.01635122943800385,0.0283218262885777,0.006095303698821975,0.0059648212879333,7.285569871538229e-10,9.57350594069238e-35,1.2850624377222051e-20,7.450580596923829e-10,4.87335850315714e-35,6.818962284956481e-21,0.016351229163423776,0.016351229163424977,9.25135e-05,9.378150000000001e-05,0.0167989632575341,0.016798963257626323,9.3335e-05,9.313525e-05,5.0,0.1387838583073756,0.1263695234654288,0.01459288510864835,0.015202531508527526,0.0,0.25,0.014592885108667575,0.0152025314819243,0.0,0.25,0.0,0.25,0.0,0.25
4,4.0,0.017851449617403474,0.017851449617409025,0.0280845877836789,0.007281585891754075,0.007069156412109325,8.258312383382644e-10,7.578712323401589e-35,1.2122558995524485e-20,9.4746377100365e-10,3.480970359397958e-35,5.612937694031008e-21,0.017851449483878026,0.017851449483878973,0.00011709174999999999,0.0001137985,0.018306762840664,0.018306762840656476,0.00011228175,0.00011251175,9.0,0.1110436434212406,0.10251434212653628,0.014032288892212625,0.0139898983273091,0.25,1.0,0.014032288892212376,0.01398989832761845,0.25,1.0,0.25,1.0,0.25,1.0
5,5.0,0.017766879564210376,0.0177668795642216,0.028036188626745,0.00798019586474605,0.007553593897186225,8.297439062768547e-10,7.640419043241658e-35,1.7859140545527494e-20,9.463876912444384e-10,3.2489056687714277e-35,5.30165679991203e-21,0.0177668797443192,0.01776687974432385,0.00012052875,0.00012397375,0.017771082472114848,0.01777108247211665,0.000123342,0.00012675625,10.0,0.10994018482678229,0.102510620315772,0.01402095039166865,0.014150275299607525,0.25,1.0,0.0140209503917249,0.01415027529960545,0.25,1.0,0.25,1.0,0.25,1.0
6,6.0,0.019216636608796276,0.01921663660879005,0.0279909897461042,0.008221006873687701,0.007895634525238025,9.676431120885884e-10,1.0800966315505488e-34,2.721977100575592e-20,1.017777329208246e-09,3.045849064473213e-35,4.898893181258746e-21,0.0192166365117135,0.019216636511727628,0.00012344675,0.00012916925,0.01958597899173925,0.01958597899095455,0.000127088,0.0001271375,11.0,0.10905392420454582,0.10216409659046062,0.014139598418203374,0.01459804304362145,0.25,1.0,0.014139598418191623,0.0145980430436334,0.25,1.0,0.25,1.0,0.25,1.0
7,7.0,0.019877890294513048,0.019877890294522,0.0278709912333831,0.0087474734195251,0.0083907577792358,9.263961201735459e-10,6.623072879444461e-35,2.0313905200342225e-20,1.0912873226997582e-09,2.564925527977443e-35,4.360602111617348e-21,0.0198778901919248,0.019877890191923073,0.000142794,0.00014274075000000002,0.020578870316556825,0.0205788703165578,0.00014241824999999998,0.0001487815,14.0,0.09794575801032615,0.09227636629290323,0.014307606245497876,0.0129374052962196,1.0,1.0,0.014307606245576076,0.01293740529631875,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.019758113597442402,0.019758113597422973,0.0278352742648345,0.009585194237579324,0.009217902401245051,1.0811243067904346e-09,8.775406745281963e-35,1.383299031196705e-20,1.0367229565647707e-09,2.43667925157857e-35,4.0212191263847985e-21,0.019758113405909727,0.019758113405911076,0.00015681375,0.00015511450000000001,0.019760390648516077,0.019760390648515674,0.000152318,0.000151599,15.0,0.09741266731680956,0.09199111776106315,0.0144950959810937,0.013068854867582226,1.0,1.0,0.014495095981079675,0.01306885486749375,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.019262118568331627,0.019262118568324577,0.0277086887114889,0.01027386774429315,0.009901215945312451,1.3872335875068932e-09,7.572835173625828e-35,2.5386430665682523e-20,1.3256969746785183e-09,2.0305660429821418e-35,4.7179686424977075e-21,0.019262118497117425,0.019262118497121873,0.00015361625,0.00015708925,0.01964636884868865,0.0196463688486809,0.00016990375000000001,0.00016357900000000001,19.0,0.08666232295983828,0.08224647137004931,0.014147001552017875,0.013053606875160625,1.0,1.0,0.014147001552656401,0.013053606875331952,1.0,1.0,1.0,1.0,1.0,1.0
